emp_no,first_name,last_name,salary
35757,Magdalena,Bojadziev,40000
35755,Xudong,Zultner,40000
468920,Randy,Bahk,40000
468924,Zita,Wossner,40000
468937,Siddarth,Katiyar,40000
35748,Sangeeta,Falby,40000
35675,Huai,Panwar,40000
35667,Hyuckchul,Srimani,40000
468986,Srinidhi,McAlpine,40000
469004,Baocai,Grabner,40000
35648,Dharmaraja,Schaaf,40000
469052,Shih,Zockler,40000
469053,Vidya,Dymetman,40000
469073,Arlette,Luck,40000
469078,Moheb,Horswill,40000
35635,Ekawit,Cangellaris,40000
35610,Aruna,Kornyak,40000
469145,Berhard,Szilard,40000
35554,Aran,Bahl,40000
35541,Wojceich,Azadmanesh,40000
469167,Feiyu,Krichel,40000
35510,JoAnne,Merks,40000
35495,Monique,Lichtner,40000
35451,Jinya,Naudin,40000
469243,Sadegh,Rissland,40000
469259,Tooru,Kushnir,40000
469267,Zhigen,Merey,40000
35440,Paloma,Xiaoshan,40000
469284,Karlis,Anido,40000
35416,Heather,Wroclawski,40000
35394,Shmuel,Muchinsky,40000
35371,Arup,Chleq,40000
35365,Divier,Quadeer,40000
469314,Eberhardt,Krupka,40000
469315,Rildo,Taubenfeld,40000
469319,Uinam,Foote,40000
469357,Taisook,Domenig,40000
469362,Martine,Nishimukai,40000
35352,Koldo,Kilgour,40000
35327,Babette,Panwar,40000
469408,Shridhar,Reeken,40000
469431,Yuguang,Gist,40000
35300,Chuanti,Chenoweth,40000
469444,Toshimori,Kaiserswerth,40000
35298,Houman,Esteva,40000
469466,Barton,Birnbaum,40000
469475,Hein,Munos,40000
35195,Mart,Peir,40000
35159,Mohammad,Demke,40000
35158,Anestis,Pramanik,40000
35096,Gaetan,Olivero,40000
469580,Weiye,Escriba,40000
469594,Erez,Gonthier,40000
35045,Tooru,Hagimont,40000
35031,Horward,Pearson,40000
35016,Dinah,Awdeh,40000
469612,Arnould,Glinert,40000
469623,Pragnesh,Gurbaxani,40000
34991,Gererd,Ramaiah,40000
34962,Adly,Rosay,40000
34958,Goetz,Oberman,40000
34928,Anwar,Flexer,40000
34920,Vidya,Wossner,40000
34873,Ingmar,Ruemmler,40000
34813,Brewster,Rettelbach,40000
34793,Monique,Huhdanpaa,40000
34790,Uma,Krohn,40000
34769,Erzsebet,Hebert,40000
34730,Jiong,Terwilliger,40000
469726,Ranga,Stasinski,40000
469731,Ramya,Bierman,40000
469733,Vishu,Khasidashvili,40000
469740,Tetsurou,Butterworth,40000
469758,Krisda,Pell,40000
469794,Adit,Chartres,40000
469799,Genki,Bahl,40000
469807,Bangqing,Huxford,40000
34707,Jacqueline,Syang,40000
469813,Martien,Cappelli,40000
469855,Arto,Cherinka,40000
469859,Sanjeeva,Prochazka,40000
34701,Kwun,Gecsei,40000
34695,Margareta,Gadepally,40000
34673,Unal,Pews,40000
34651,Youngkon,Leaver,40000
469929,Isaac,Cardazo,40000
469931,Panayotis,Ruther,40000
34647,Kerryn,Tiemann,40000
469951,Kien,Ebeling,40000
34632,Licheng,Clouatre,40000
34610,Xinan,Ranum,40000
469976,Mamdouh,Loncour,40000
469985,Adit,Magliocco,40000
469995,Kerhong,Birjandi,40000
470004,Sham,Couchot,40000
470014,Gro,Khasidashvili,40000
34489,Yaghout,Krychniak,40000
34385,Maja,Walston,40000
470088,Henk,Brookner,40000
470116,Xiaocheng,Anily,40000
470117,Hailing,Varman,40000
34377,Hidde,Menhoudj,40000
34364,Seshu,Kugler,40000
34338,Hairong,Emden,40000
470156,Leaf,Yoshimura,40000
470200,Dipankar,Rosar,40000
34329,Goo,Bernatsky,40000
470234,Zhonghui,Vanwelkenhuysen,40000
34304,Arvind,Gulik,40000
470276,Ishfaq,Kalorkoti,40000
34277,Vatsa,Weedman,40000
470297,Jaewon,Peha,40000
470318,Remmert,Kolinko,40000
470319,Leen,Heping,40000
34257,Xiaoqiang,Roisin,40000
470343,Godehard,Kaelbling,40000
470364,Pranas,Munawer,40000
34254,Moon,Marletta,40000
34231,Sachar,Emiris,40000
470387,Krassimir,Francisci,40000
34212,Adly,Salverda,40000
34208,Rosine,Tsunoo,40000
34207,Pohua,Bernardeschi,40000
470400,Kenroku,Chinal,40000
470419,Fusako,Woycyznski,40000
34180,Ger,McClure,40000
34176,Waiman,Plessier,40000
470445,Byong,Swiss,40000
470459,Limsoon,Ruther,40000
34166,Naftali,Rahimi,40000
34130,Mahendra,Perry,40000
34129,Takanari,Kolinko,40000
34107,Zejun,Ramaiah,40000
470511,Uno,Kawashima,40000
470531,Willard,Makrucki,40000
34070,Sivanarayana,Champarnaud,40000
34051,Jordanka,Motley,40000
34025,Shridhar,Bridgland,40000
33998,Apostol,Polupanov,40000
33996,Subbu,Olivero,40000
470592,Debatosh,Munke,40000
33990,Val,Showalter,40000
33966,Kendra,Merey,40000
33871,Vivian,Erdmenger,40000
470651,Aleksandar,Stellhorn,40000
470657,Richara,Wissmann,40000
470662,Kenton,Beilner,40000
33847,Vojin,Boguraev,40000
470666,Niteen,Pusterhofer,40000
33800,Peternela,Bottner,40000
33799,Kellie,Doering,40000
470687,Arunas,Gargeya,40000
33792,Ashish,Nitsche,40000
33784,Alenka,Mandelberg,40000
33768,Karoline,Fontan,40000
470741,Gor,Rijsenbrij,40000
33767,Dekang,Kenevan,40000
33743,Bodh,Junet,40000
33733,Premsyl,Levasseur,40000
470774,Tsz,Falster,40000
470782,Fen,Henders,40000
470830,Paloma,Backhouse,40000
33696,Danny,Famili,40000
33675,Wojceich,Lichtman,40000
470845,Denis,Ozery,40000
470858,Barton,Lorin,40000
470867,Marlo,Uludag,40000
470872,Feipei,Clouatre,40000
470882,Mabhin,Sabnani,40000
470901,Aral,Rajaraman,40000
470933,Lakshmi,Walstra,40000
33649,Danil,Peng,40000
33648,Giri,Denos,40000
33619,Brendon,Hardjono,40000
471001,Parke,Schade,40000
471017,Miomir,Erie,40000
33602,Weiru,Krone,40000
471039,Satoru,Menhoudj,40000
33585,Pasqua,Junot,40000
33574,Mabhin,McAffer,40000
33563,Sastry,Akazan,40000
471073,Vugranam,Bresenham,40000
33562,Shigenori,Zobel,40000
471103,Zissis,Bouloucos,40000
471107,Akeno,Muhlberg,40000
33535,Venkatesan,Assaf,40000
33530,Toney,Garigliano,40000
33522,Gift,Barinka,40000
33427,Shalesh,Mitsuhashi,40000
33408,Shigeo,Denis,40000
471160,Shounak,Unni,40000
471162,Renee,Pouyioutas,40000
471203,Jianhao,Serot,40000
471239,Adas,Marletta,40000
471264,Danae,Msuda,40000
33399,Roded,Lorcy,40000
471293,Christoper,Ranon,40000
33383,Alois,Luga,40000
33313,Oguz,Staylopatis,40000
471304,Shrikanth,Barvinok,40000
471322,Aloys,Poupard,40000
33288,Hinrich,Fetvedt,40000
33259,Djelloul,Pietrzykowski,40000
33257,Duri,Rotem,40000
471383,Mohammed,Aamodt,40000
33221,Makato,Demri,40000
33211,Prodip,DuBourdieux,40000
33186,Domenick,Hanratty,40000
471424,Freyja,Jiang,40000
471425,Shen,Asmuth,40000
33177,Thanasis,Chinal,40000
33170,Huiqun,Kroon,40000
33139,Duangkaew,Leppanen,40000
33126,Charmane,Marwedel,40000
33125,Jaewon,Dulay,40000
471461,Jovan,Brickell,40000
471467,Nimmagadda,Gien,40000
33112,Martine,Pokrovskii,40000
33097,Kish,Fiebach,40000
33081,Panayotis,Gist,40000
471545,Kwangyoen,Guting,40000
33013,Thanasis,Clemencon,40000
471549,Alejandro,Ramsak,40000
33000,Kazunori,Gustavson,40000
471577,Xiaoheng,Maccarone,40000
32992,Tayeb,Yamaashi,40000
471589,Jiong,Vuskovic,40000
471603,Yoshinari,Melichar,40000
471606,Masadi,Kropp,40000
471622,Baziley,Rothenberg,40000
32979,Xumin,Swift,40000
471637,Jaihie,Butner,40000
471646,Leandro,Unni,40000
471647,Zhiwei,Puppe,40000
32972,Ebbe,Matzov,40000
32959,Ebru,Broomell,40000
32951,Tianruo,Hockney,40000
32938,Qunsheng,Perna,40000
32925,Xiaoqiu,Zwicker,40000
471687,Taizo,Avouris,40000
32919,Lenore,Schaad,40000
471708,Nagui,Candan,40000
471710,Soenke,Junot,40000
32901,Theirry,Hinsberger,40000
471716,Yuichiro,Billingsley,40000
32891,Vasilis,Ozeki,40000
471728,Tadahiko,Heystek,40000
471745,Bilhanan,Munos,40000
471747,Tadahiro,Krider,40000
471748,Mayumi,Picel,40000
32835,Wanqing,Thambidurai,40000
32796,Duke,Picaronny,40000
32778,Branimir,Conde,40000
471765,Richara,Murtha,40000
32771,Patricia,Remmele,40000
471768,Rutger,Cannard,40000
471782,Alexius,Strehl,40000
32765,Yurij,Mitchem,40000
471792,Tsutomu,Etalle,40000
32734,Kazuhira,Lagarias,40000
471809,Moty,Paciorek,40000
471814,Saeed,Keustermans,40000
471833,Tuval,Merlo,40000
32731,Honesty,Morrey,40000
32721,Ferdinand,Grabner,40000
32642,Danel,Garigliano,40000
32615,Geoffrey,Sadowski,40000
471858,Chinya,Ruther,40000
471861,Morris,Orlowski,40000
471867,Zhensheng,Katalagarianos,40000
471870,Tze,Seiwald,40000
471882,Chiradeep,Velasco,40000
32596,Naftaly,Gelosh,40000
471899,Eran,Molberg,40000
32587,Sugwoo,Ballarin,40000
471921,Claude,Mikschl,40000
32564,Hatem,Miake,40000
32563,Gritta,Larfeldt,40000
32559,Ingemar,Thombley,40000
32553,Hausi,Pouyioutas,40000
32488,Jeanne,Merks,40000
471970,Lalit,Demos,40000
32481,Dipankar,Nanard,40000
32467,Berna,Dulay,40000
32465,Yucel,Dymetman,40000
471989,Tomokazu,Kadhim,40000
471991,Janche,Farrag,40000
471997,Uwe,Mukaidono,40000
32459,Sanjoy,Maraist,40000
472012,Evgueni,Kavraki,40000
32458,Conal,Uehara,40000
32446,Chirstian,Magalhaes,40000
472022,Somnath,Bennis,40000
472035,Samphel,Lagarias,40000
32442,Leucio,Remmele,40000
472057,Lijie,Leivant,40000
32433,Remzi,Hoppenstand,40000
32430,Yongdong,Hellwagner,40000
472096,Lubomir,Ernst,40000
32372,Randy,Nitsch,40000
472108,Yechiam,Yoshizawa,40000
32344,Lillian,Takanami,40000
32301,Itzchak,Wolniewicz,40000
32296,Baruch,Peris,40000
472159,Vasilii,Ashish,40000
472172,Janalee,Dengi,40000
472188,Stabislas,Jiang,40000
472192,Padma,Wrigley,40000
472194,Bokyung,Zultner,40000
32252,Marke,Bratten,40000
472221,Takahiro,Naumovich,40000
472223,Hidde,Birke,40000
472234,Kensyu,Lunt,40000
32251,Inderjeet,Tsukuda,40000
32203,Stamatina,Gulak,40000
472303,Kiam,Schmiedel,40000
472307,Rance,Burnard,40000
472310,Sashi,Dulin,40000
32174,Mohua,Kaltofen,40000
472335,Zeljko,Jansen,40000
472340,Gaurav,Jonsson,40000
32171,Zhaofang,Setia,40000
32168,Yaghout,Swick,40000
32158,Fun,Ranta,40000
472375,Ranan,Weedon,40000
32118,Serenella,Litvinov,40000
472391,Mohammed,Simmel,40000
32113,Surveyors,Beerel,40000
32089,Jianhua,Bardell,40000
472403,Leah,Woycyznski,40000
472411,Tianruo,Veldwijk,40000
32053,Arunachalam,Tiemann,40000
472423,Claude,Itzfeldt,40000
32037,Bader,Ozeri,40000
472429,Gully,Cyre,40000
31980,Kinh,Perz,40000
31970,Taegyun,Zaumen,40000
472489,Fei,Parfitt,40000
472496,Satosi,Marakhovsky,40000
31940,Kousuke,Brookner,40000
472512,Mayuri,Edelhoff,40000
31929,Chanjung,Penn,40000
31910,Koldo,Vingron,40000
472574,Mingdong,Stassinopoulos,40000
31900,Odoardo,Fujisaki,40000
472590,Yuuichi,Zyda,40000
472591,Eckart,Bondorf,40000
31877,Masoud,Ossenbruggen,40000
31872,Sanjay,Georgakopoulos,40000
31865,Ramzi,Schade,40000
31810,Jasminko,Gill,40000
31794,Tsuneo,Gunderson,40000
31783,Ugo,Thambidurai,40000
472635,Jixiang,Tagansky,40000
472640,Khun,Kobara,40000
31765,Ipke,Tasistro,40000
31745,Sergi,Rodham,40000
31741,Valeri,Kenevan,40000
31740,Goo,Domenig,40000
472678,Mitsuyuki,Gruenwald,40000
31738,Edwin,Unno,40000
472681,Richara,Kilgore,40000
472686,Prasadram,Oxman,40000
31709,Jinpo,Boissier,40000
31671,Mingdong,Trystram,40000
31664,Mohan,Vickson,40000
472719,Arunas,Lammel,40000
472720,Gal,Sudbeck,40000
31647,Naftali,Penz,40000
472735,Zejun,Miyakawa,40000
472736,Franziska,Silva,40000
31634,Mohua,Rubsam,40000
31630,Fabrizio,Businaro,40000
31594,Abdelkader,Birta,40000
472781,Huan,Hasham,40000
472795,Teiji,Knightly,40000
31587,Heather,Henseler,40000
472834,Giordano,Lanphier,40000
31547,Subhada,Kalloufi,40000
31537,Mohd,Schahn,40000
31501,Martial,Penn,40000
472895,Jongsuk,Harllee,40000
472920,Shuichi,Cronin,40000
472931,Hsiangchu,Vandervoorde,40000
31426,Guozhong,Polajnar,40000
31423,Otilia,Ranta,40000
31404,Gererd,Narlikar,40000
31402,Stabislas,Cools,40000
31390,Fei,Liedekerke,40000
472977,Hauke,Peot,40000
472984,Achilleas,Molberg,40000
31371,Feixiong,Hartvigsen,40000
473015,Filipe,Ranst,40000
473038,Radhika,Furudate,40000
473049,Arie,Lyonns,40000
473050,Remko,Dalphin,40000
31367,Paloma,Antonakopoulos,40000
31362,Bikash,Straney,40000
31333,Kerhong,Jenevein,40000
31305,Nadjib,Luiz,40000
473121,Sushant,Hennings,40000
31292,Elgin,Terlouw,40000
31290,Masoud,Coullard,40000
473160,Fuqing,Rosay,40000
31268,Nitsan,Pocchiola,40000
473181,Tse,Maginnis,40000
473184,Patricio,Slutz,40000
473200,Kerhong,Famili,40000
473202,Sadun,Benzmuller,40000
31227,Aluzio,McConalogue,40000
31196,Barry,Emmart,40000
473214,Miomir,Validov,40000
473215,Keung,Ritzmann,40000
473224,Arup,Crabtree,40000
31167,Constantijn,Reinhard,40000
473241,Harjit,Cannane,40000
473274,JoAnna,Limongiello,40000
31122,Remko,Ghemri,40000
473287,Odysseas,Bednarek,40000
473307,Marla,Warwick,40000
31106,Oscal,Kulisch,40000
31089,Kshitij,Cannane,40000
31070,Tru,Solares,40000
473350,Maia,Hammerschmidt,40000
473370,Takushi,Zwicker,40000
31036,Vivian,Orlowski,40000
473398,Vojin,Ouhyoung,40000
31019,Arve,Junot,40000
30999,Yuuichi,Lorys,40000
30998,Zhongwei,Ebeling,40000
30983,Nidapan,Petersohn,40000
473457,Zhiguo,Peyn,40000
30968,Ingemar,Karlin,40000
30951,Alagu,Matzen,40000
30856,Chaosheng,Lampe,40000
473502,Satyanarayana,Fontet,40000
473519,Douadi,Sifakis,40000
30828,Duke,Baumann,40000
473560,Subir,Ouhyoung,40000
473570,Zorica,Journel,40000
30819,Sachio,Asrin,40000
30802,Keung,Bernini,40000
30800,Nevin,Fandrianto,40000
30791,Xiong,Ariola,40000
30761,Hisao,Iisaka,40000
30745,Basil,Turnbull,40000
473645,Richard,Lichtner,40000
473690,Zhanqiu,Junot,40000
473698,Felicidad,Sudkamp,40000
473701,Richard,Angel,40000
30656,Gritta,Ranst,40000
30648,Macha,Chartres,40000
30644,Marlo,Hegner,40000
473740,Yaghout,Gladwell,40000
30588,Chandrasekaran,Tokunaga,40000
30573,Marie,Rijckaert,40000
30571,Ziva,Bonifati,40000
30557,Goncalo,Manders,40000
30537,Bluma,Gini,40000
30454,Pradeep,Plessier,40000
30419,Peer,Kulisch,40000
30408,Masasuke,Crelier,40000
30407,Toshiki,Coors,40000
30380,Jianhao,Templeman,40000
30374,Xiaocheng,Reinhart,40000
473822,Gina,Chaudhury,40000
30364,Miquel,Byoun,40000
30334,Yongqiao,Atchley,40000
30310,Mototsugu,Senzako,40000
473845,Munehiko,Lung,40000
473848,Magdalena,Butner,40000
473856,Hidde,Baek,40000
473857,Vesna,Tetzlaff,40000
473885,Janalee,Facello,40000
473899,Yucai,Badache,40000
30285,Parke,Cyre,40000
30276,Kazuhiko,Matheson,40000
473917,Arumugam,Vecchio,40000
473919,Achilleas,Scallan,40000
30269,Dharmaraja,Valtorta,40000
30206,Toong,Mandelberg,40000
30189,Krisda,Koblick,40000
30161,Muzhong,Gimarc,40000
473975,Nagui,Yoshizawa,40000
474022,Hironoby,Llado,40000
474063,Seongbin,Wilfing,40000
474064,Jeanne,Rathonyi,40000
30136,Unal,Baranowski,40000
474076,Masoud,Pusterhofer,40000
474124,Magy,Koblick,40000
474131,Shridhar,Riexinger,40000
474138,Yagil,Cairo,40000
30106,Zeljko,Yamaashi,40000
474158,Jongsuk,Heijenga,40000
474168,Ulises,Bala,40000
474173,Xiahua,Slaats,40000
30101,Berni,Olano,40000
30062,Phuoc,Ertl,40000
30039,Ronghao,Antonisse,40000
474232,Masamitsu,Jahnichen,40000
474239,Huai,Stenning,40000
30001,Izaskun,Morton,40000
29996,Gennady,Pfau,40000
474280,Angel,Perry,40000
29987,Sachem,Brandsma,40000
29983,Lucian,Christ,40000
29969,Lena,McAffer,40000
474344,Feixiong,Imataki,40000
474353,Kannan,Zizka,40000
29955,Dannz,Bondorf,40000
474370,Susanna,Chelton,40000
29952,Jianhao,Kusakari,40000
29948,Elzbieta,Kruskal,40000
474439,Genta,Bauknecht,40000
474447,Taizo,Fiutem,40000
29919,Goa,Kugler,40000
29895,Maja,Encarnacion,40000
29877,Mingsen,Kitai,40000
474490,Stafford,Koshiba,40000
474505,Percy,Schaft,40000
29856,Yuichiro,Pardalos,40000
29825,Jeong,Kenevan,40000
29802,Herb,Paciorek,40000
29797,Selwyn,Krzyzanowski,40000
474619,Douadi,Lieberherr,40000
29759,Arif,Thimonier,40000
29739,Danil,Comyn,40000
29683,Maya,Asser,40000
474646,Nikolaos,Cannane,40000
474654,Rayond,Schach,40000
29652,Khatoun,Chleq,40000
29623,Heekeun,Stille,40000
474697,Jenwei,Collette,40000
474710,Hirochika,Roison,40000
29597,Yoshinari,Codenie,40000
474729,Wuxu,Morrin,40000
474735,Kendra,Peir,40000
474739,Vitali,Pargas,40000
474750,Munir,Dengi,40000
474755,Christ,Varker,40000
474787,Jaideep,Molenaar,40000
29524,Murthy,Engberts,40000
29520,Shunichi,Ozery,40000
29518,Lucien,Maquelin,40000
474801,Aleksandar,Slaats,40000
474813,Gladys,Dusink,40000
474837,Chenyi,Schaaf,40000
29515,Kish,Karcich,40000
474859,Sibyl,Matzen,40000
474883,Kwangyoen,Stasinski,40000
474891,Almudena,Peres,40000
474898,Xiaoheng,Marletta,40000
29468,Ramya,Bojadziev,40000
29425,Mingdong,Muntz,40000
474950,Lijia,Cannane,40000
29407,Reuven,Strandh,40000
29390,Mang,Crooks,40000
474996,Saeed,Gelosh,40000
475001,Heather,Chaudhuri,40000
29389,Takushi,Swist,40000
475009,Aral,Takkinen,40000
475013,Zdislav,Marciano,40000
475037,Shaowei,Hasenauer,40000
475039,Kotesh,Ertl,40000
29372,Parke,Chinin,40000
475071,Chinho,Assaf,40000
29361,LiMin,McDermid,40000
29342,Moti,Muniz,40000
29317,Navin,Conia,40000
475093,Almudena,Streit,40000
29237,Gennadi,Beznosov,40000
475125,Martial,Dredge,40000
475140,Shigeu,Jayawardene,40000
475148,Srinidhi,Pero,40000
29228,Leszek,Guerreiro,40000
29222,Remzi,Trachtenberg,40000
475205,Maris,Rusterholz,40000
252256,Takahira,Scallan,40000
29182,Arumugam,Aamodt,40000
475229,Shim,Pero,40000
29101,Jouni,Salverda,40000
475283,Sarita,Cherinka,40000
29052,Doowon,Azulay,40000
29035,Yefim,Frijda,40000
475327,Arve,Sommer,40000
29026,Parto,Byoun,40000
28983,Mohammed,Luca,40000
28981,Dipayan,Bernardinello,40000
475351,Barna,Garigliano,40000
28976,Kazuhiko,Aingworth,40000
28969,Ute,Sinitsyn,40000
475383,Visit,Isard,40000
28966,Shakhar,Zirintsis,40000
475385,Yunming,Anger,40000
475389,Kazuhisa,Nations,40000
475394,Gully,Ramaiah,40000
28962,Wuxu,Gini,40000
28933,Alain,Bernick,40000
28922,Xiadong,Willoner,40000
475463,Kendra,Kawashima,40000
475468,Shigeu,Improta,40000
28891,Susanna,Krohn,40000
28890,Lijie,Puoti,40000
28873,Toshimo,Attimonelli,40000
28818,Hongzhu,Panienski,40000
28794,Kyoichi,Peron,40000
28780,Masoud,Bierman,40000
28773,Tomokazu,Polupanov,40000
28757,Branimir,Poupard,40000
475553,Duangkaew,Schapiro,40000
28755,Xiahua,Cmelik,40000
475581,Perla,Veccia,40000
28715,Bikash,Fordan,40000
28714,Arco,Poehlman,40000
28703,Tremaine,Remmele,40000
475634,Alagu,Alameldin,40000
28684,Shushma,Genther,40000
28677,Terresa,Gunderson,40000
28676,Falguni,Bamford,40000
28673,Carrsten,Zultner,40000
475652,Clyde,Zuberek,40000
475654,Fumiyo,Tibblin,40000
475657,Shahid,Constantine,40000
28653,Pranay,Flanders,40000
28632,Arne,Boreale,40000
28628,Zhonghui,Zyda,40000
28579,Naraig,Rehfuss,40000
28552,Gonzalo,Sevcikova,40000
28542,Ferdinand,Guardalben,40000
28511,Shugo,Pero,40000
475722,Greger,Boudaillier,40000
28501,Nagui,Viele,40000
475725,Bokyung,Khalid,40000
475737,Zhiguo,Norsworthy,40000
28478,Chiradeep,Simmen,40000
475767,Renee,Jansch,40000
28447,Anneke,Ghelli,40000
475773,Zejun,Nilsson,40000
475774,Vincent,Coombs,40000
28432,Manton,Validov,40000
28414,Juichirou,Azadmanesh,40000
28413,Nadjib,Brodie,40000
28394,Gaetan,Emiris,40000
28391,Elvia,Brlek,40000
28382,Mihalis,Zuberek,40000
28330,Weidon,Hagimont,40000
28318,Teunis,Whitcomb,40000
475820,Cedric,Erol,40000
475856,Halsur,Champarnaud,40000
28288,Martijn,Niizuma,40000
28220,Yucel,Warwick,40000
475868,Taiji,Molenkamp,40000
28171,Filipe,Setlzner,40000
28160,Krister,Kossowski,40000
475882,Duke,Marzano,40000
28149,Sandeepan,Gulik,40000
475890,Manibrata,Picht,40000
475917,Urs,Narahari,40000
28139,Theron,Merkl,40000
475924,Tran,Herath,40000
475928,Ramzi,Magliocco,40000
475933,Yechiam,Streng,40000
28104,Dmitry,Marsiglia,40000
28008,Shugo,Luit,40000
28004,Mabry,Janocha,40000
27995,Yunming,Serre,40000
27988,Armond,Etalle,40000
27975,Remmert,Rehfuss,40000
476036,Janalee,Murthy,40000
27972,Chaosheng,Stanger,40000
476057,Charlene,Perna,40000
27968,Harngdar,England,40000
476082,Youngkon,Vesna,40000
27961,Wojceich,Murtafg,40000
27958,Uno,Hasham,40000
27955,Saeko,Hartvigsen,40000
476105,Flemming,Stamatiou,40000
27926,Mats,Huttel,40000
476116,Falguni,Honiden,40000
476132,Toney,Pardalos,40000
476146,Masali,Legleitner,40000
27914,Valter,Businaro,40000
476162,Lunjin,Danner,40000
476165,Mads,Demke,40000
27905,Monique,Barinka,40000
476178,Piyawadee,Chimia,40000
476181,Younwoo,Zumaque,40000
476190,Nathan,Porenta,40000
27883,Woody,Nilsson,40000
476229,Pintsang,Haddadi,40000
476239,Hein,McFarlin,40000
27856,Lokesh,Holburn,40000
476290,Roded,Junot,40000
27854,Yurii,Unni,40000
476315,Sushant,Angelopoulos,40000
27787,Xinglin,Bondorf,40000
27786,Lijia,Taubman,40000
476353,Mads,Veeraraghavan,40000
27759,Subhada,Spelt,40000
27743,Bernt,Anily,40000
27708,Dayanand,Gill,40000
476394,Susanne,Pillow,40000
476418,Maja,Noriega,40000
476423,Kristof,Iisaka,40000
476426,Dipayan,Molberg,40000
27677,Mohammed,Peak,40000
27671,JiYoung,Flasterstein,40000
27654,Sajjan,Morris,40000
27634,Goetz,Munoz,40000
27631,Marke,Msuda,40000
27628,Stafford,Blokdijk,40000
27619,Ronghao,Poulakidas,40000
27527,Kshitij,Valette,40000
27510,Kensei,Esposito,40000
476558,Christoper,Chelton,40000
27496,Marke,Angelov,40000
27492,Guoxiang,Provine,40000
27441,Kitty,Demian,40000
27435,Toshimori,Sethi,40000
476618,Achilleas,Kawashimo,40000
27374,Sham,Brattka,40000
476652,Baziley,Lichtner,40000
27325,Kauko,Baer,40000
27311,Gil,Schnabel,40000
476714,Sajjad,Ramaiah,40000
476733,Nechama,Bach,40000
476742,Sanjit,Matzen,40000
27273,Alassane,Jeong,40000
27254,Trygve,Sewelson,40000
27241,Mayuri,Erez,40000
27236,Kotesh,Wegerle,40000
476807,Peer,Pusterhofer,40000
27202,Takanari,Rouquie,40000
27130,Kazuhira,Rathonyi,40000
27118,Anestis,Azadmanesh,40000
27117,Shirish,Eugenio,40000
476894,Serap,Grospietsch,40000
27112,Yechezkel,Anily,40000
27107,Lansing,Murtha,40000
476933,Mayuri,Kobara,40000
476935,Emdad,Magliocco,40000
476954,Djelloul,Talmon,40000
27045,Teruyuki,Merks,40000
477019,Tomokazu,Spinelli,40000
477021,Uta,Copas,40000
477030,Alois,Siksek,40000
477037,Zhaofang,Montresor,40000
27023,Jinpo,Falster,40000
477057,Juichirou,Lindqvist,40000
27009,Yakichi,Oehlmann,40000
477065,Ult,Brickell,40000
26999,Snehasis,Worfolk,40000
26995,Sumali,Gyimothy,40000
26990,Ranga,Gihr,40000
477116,Huiqun,Matzov,40000
477133,Chikara,Gubsky,40000
26985,Kensyu,Bierman,40000
26960,Zhenbing,Delgrossi,40000
26955,Elvis,Tanemo,40000
26952,Nevin,Maccarone,40000
26911,Ramya,Bottner,40000
477160,Florian,Streit,40000
477183,Dzung,Menhoudj,40000
26906,Conor,Koyama,40000
26903,Xumin,Tischendorf,40000
477205,Miomir,Erev,40000
26889,Ipke,Matheson,40000
477238,Bangqing,Rathonyi,40000
26813,Khoa,Piveteau,40000
26806,Wonhee,Uhrig,40000
477271,Susanna,Gyimothy,40000
26763,Tuval,Dusink,40000
26752,Deniz,Zockler,40000
477291,Hidekazu,Gilg,40000
477300,Florian,Bierman,40000
26736,Shaz,Acton,40000
26733,Kauko,Yetto,40000
477306,Mohammed,Matzen,40000
26714,Sadun,Pelc,40000
477309,Steve,Simmel,40000
477313,Waiman,Schneeberger,40000
477314,Premal,Hanratty,40000
26683,Kayoko,Covnot,40000
477345,Aleksander,Linares,40000
26668,Berhard,Bahk,40000
26599,Katsuo,Armand,40000
477399,Aruna,Falby,40000
477428,Qunsheng,Hanratty,40000
26598,Falguni,Birsak,40000
477439,Ashish,Birjandi,40000
477443,Geraldo,Plessier,40000
477444,Babette,Erez,40000
26596,Akhilish,Validov,40000
